SOi,Noi,RSPMi,SPMi,AQI
2.5,33.75,92.0,189.00434927470332,189.00434927470332
7.5,52.5,42.0,189.00434927470332,189.00434927470332
3.75,82.5,43.0,189.00434927470332,189.00434927470332
6.625,18.25,179.79591836734693,208.0,208.0
43.75,17.0,83.61982436042825,165.33333333333331,165.33333333333331
14.75,22.75,65.0,117.33333333333333,117.33333333333333
11.25,32.5,90.0,117.81937623869312,117.81937623869312
2.5,17.5,73.33,142.88666666666666,142.88666666666666
11.125,88.75,115.14285714285714,195.33333333333331,195.33333333333331
19.25,26.25,90.0,151.33333333333331,151.33333333333331
6.594842473350697,26.75,137.3673469387755,163.33333333333331,163.33333333333331
16.625,112.6,0.0,296.0,296.0
31.625,41.125,171.71428571428572,164.66666666666666,171.71428571428572
14.48426227011652,7.5,127.26530612244898,173.37836342959858,173.37836342959858
20.875,28.5,113.12244897959184,173.37836342959858,173.37836342959858
7.5,43.75,137.3673469387755,189.00434927470332,189.00434927470332
15.76095700009386,38.5,59.5,157.0,157.0
16.25,103.0,0.0,189.00434927470332,189.00434927470332
11.25,53.75,0.0,189.00434927470332,189.00434927470332
11.5,16.125,77.0,134.66666666666666,134.66666666666666
12.5,18.75,113.12244897959184,58.97,113.12244897959184
22.875,32.75,98.0,154.0,154.0
27.625,69.125,59.0,138.0,138.0
12.5,22.5,46.0,117.81937623869312,117.81937623869312
23.75,36.25,127.26530612244898,161.0452865463435,161.0452865463435
16.75,34.0,65.0,128.66666666666666,128.66666666666666
13.75,18.75,181.81632653061223,173.37836342959858,181.81632653061223
5.6000000000000005,44.349999999999994,80.66666667,114.88888886666666,114.88888886666666
28.75,41.25,140.74142857142857,138.0,140.74142857142857
21.25,28.75,93.0,173.37836342959858,173.37836342959858
6.25,13.75,119.18367346938776,145.0732290673237,145.0732290673237
2.5,17.0416666625,42.66666667,103.77777780000001,103.77777780000001
10.0,16.25,68.0,67.25419256550896,68.0
17.25,22.875,63.0,180.0,180.0
30.125,19.125,128.7158934890604,86.0,128.7158934890604
16.25,32.5,93.0,145.0732290673237,145.0732290673237
16.7291666625,23.8958333375,94.0,370.833333375,370.833333375
15.0,31.25,163.6326530612245,173.37836342959858,173.37836342959858
15.76095700009386,123.6,152.92448979591836,147.33333333333331,152.92448979591836
11.041666666249998,32.7083333375,36.33333333,70.33333333,70.33333333
16.625,25.499999999999996,0.0,234.0,234.0
5.0,62.5,133.32653061224488,189.00434927470332,189.00434927470332
15.0,21.25,22.0,117.81937623869312,117.81937623869312
7.5,12.5,32.0,67.25419256550896,67.25419256550896
15.0,23.75,21.0,117.81937623869312,117.81937623869312
14.48426227011652,8.75,0.0,173.37836342959858,173.37836342959858
18.875,25.499999999999996,191.91836734693877,275.0,275.0
21.25,23.75,111.10204081632654,117.81937623869312,117.81937623869312
15.0,85.0,0.0,414.4186046511628,414.4186046511628
17.5,23.75,93.0,161.0452865463435,161.0452865463435
10.0,17.5,53.0,27.9,53.0
16.25,22.5,99.0,20.0,99.0
14.143917715348291,7.0,37.0,72.0,72.0
13.375,16.875,115.14285714285714,192.66666666666666,192.66666666666666
5.0,47.5,0.0,361.7526103681993,361.7526103681993
12.5,25.0,78.0,19.0,78.0
6.75,64.75,127.26530612244898,141.33333333333331,141.33333333333331
12.25,82.25,0.0,161.33333333333331,161.33333333333331
7.25,23.5,149.48979591836735,170.66666666666666,170.66666666666666
16.875,35.875,0.0,173.37836342959858,173.37836342959858
21.25,32.5,82.0,161.0452865463435,161.0452865463435
10.0,68.75,53.0,189.00434927470332,189.00434927470332
2.5,32.875,88.0,173.37836342959858,173.37836342959858
16.875,35.25,0.0,173.37836342959858,173.37836342959858
6.625,47.625,69.0,150.0,150.0
10.25,114.5,0.0,448.1395348837209,448.1395348837209
12.125,13.625,63.0,173.37836342959858,173.37836342959858
55.375,32.125,121.20408163265306,169.33333333333331,169.33333333333331
11.25,67.375,0.0,286.0,286.0
10.0,48.75,161.6122448979592,189.00434927470332,189.00434927470332
11.0,6.625,129.36634718323694,176.66666666666666,176.66666666666666
6.594842473350697,22.5,69.0,90.0,90.0
7.5,28.75,96.0,189.00434927470332,189.00434927470332
15.76095700009386,113.2,34.7,64.7,113.2
8.75,28.75,42.0,117.81937623869312,117.81937623869312
2.5,12.5,97.0,145.0732290673237,145.0732290673237
15.0,93.75,0.0,189.00434927470332,189.00434927470332
6.25,76.25,0.0,189.00434927470332,189.00434927470332
26.25,37.5,103.0204081632653,117.81937623869312,117.81937623869312
8.53489107177592,16.25,80.0,112.0,112.0
21.25,30.0,137.3673469387755,117.81937623869312,137.3673469387755
18.75,25.0,87.0,161.0452865463435,161.0452865463435
29.0,37.75,145.44897959183675,148.0,148.0
3.75,115.0,36.0,189.00434927470332,189.00434927470332
2.5,32.5,54.0,189.00434927470332,189.00434927470332
5.0,11.25,56.0,67.25419256550896,67.25419256550896
20.0,22.5,94.0,117.81937623869312,117.81937623869312
16.375,63.0,43.0,116.0,116.0
8.53489107177592,33.75,115.14285714285714,203.0,203.0
17.5,30.0,149.48979591836735,81.0,149.48979591836735
15.0,20.0,177.77551020408163,173.37836342959858,177.77551020408163
35.0,110.5,0.0,385.0,385.0
6.25,53.75,62.0,189.00434927470332,189.00434927470332
11.0,22.75,79.0,163.33333333333331,163.33333333333331
5.0,12.5,88.0,67.25419256550896,88.0
16.25,65.0,183.83673469387753,189.00434927470332,189.00434927470332
5.25,50.625,31.0,87.66666667,87.66666667
16.25,21.25,109.08163265306122,161.0452865463435,161.0452865463435
17.5,56.25,66.0,189.00434927470332,189.00434927470332
16.25,77.625,115.14285714285714,173.33333333333331,173.33333333333331
11.875,27.75,139.3877551020408,181.33333333333331,181.33333333333331
18.5,26.625,109.08163265306122,141.33333333333331,141.33333333333331
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
10.375,47.5,37.0,96.0,96.0
5.0,23.75,66.0,117.81937623869312,117.81937623869312
12.0,76.25,54.66666667,127.55555553333335,127.55555553333335
16.0,16.75,82.0,150.0,150.0
11.25,17.5,68.0,117.81937623869312,117.81937623869312
2.5,16.25,63.0,173.37836342959858,173.37836342959858
18.75,31.625,115.14285714285714,35.0,115.14285714285714
6.25,38.75,56.0,117.81937623869312,117.81937623869312
21.25,26.25,127.26530612244898,117.81937623869312,127.26530612244898
21.375,20.499999999999996,83.61982436042825,145.0732290673237,145.0732290673237
13.75,25.0,90.0,161.0452865463435,161.0452865463435
9.25,26.375,131.30612244897958,424.4186046511628,424.4186046511628
6.25,13.75,105.04081632653062,145.0732290673237,145.0732290673237
22.25,18.0,67.0,131.33333333333334,131.33333333333334
23.75,22.25,66.58563750532086,60.0,66.58563750532086
7.5,17.5,173.73469387755102,67.25419256550896,173.73469387755102
17.5,20.0,42.0,117.81937623869312,117.81937623869312
11.25,28.75,68.0,145.0732290673237,145.0732290673237
33.75,18.75,169.69387755102042,117.81937623869312,169.69387755102042
10.25,14.375,99.0,170.0,170.0
24.375,38.875,0.0,230.0,230.0
5.0,28.75,87.0,117.81937623869312,117.81937623869312
2.5,40.0,6.0,117.81937623869312,117.81937623869312
8.5,52.5,38.0,82.0,82.0
16.25,27.5,113.12244897959184,117.81937623869312,117.81937623869312
5.625,27.0,105.04081632653062,168.0,168.0
38.875,40.625,129.36634718323694,109.33333333333333,129.36634718323694
13.75,25.0,75.0,173.37836342959858,173.37836342959858
15.75,25.25,99.0,174.66666666666666,174.66666666666666
5.0,36.25,61.0,145.0732290673237,145.0732290673237
26.625,17.25,31.0,133.33333333333331,133.33333333333331
2.5,13.75,74.0,125.55555553333335,125.55555553333335
7.024999999999999,5.625,79.33,132.88666666666666,132.88666666666666
15.875,27.001502469003306,63.0,120.66666666666666,120.66666666666666
5.0,28.75,66.0,145.0732290673237,145.0732290673237
13.75,25.0,84.0,173.37836342959858,173.37836342959858
2.5,15.0,83.0,145.0732290673237,145.0732290673237
6.25,27.5,69.0,145.0732290673237,145.0732290673237
12.5,22.25,33.0,117.81937623869312,117.81937623869312
10.0,16.25,98.0,145.0732290673237,145.0732290673237
6.25,63.75,0.0,361.7526103681993,361.7526103681993
11.125,59.5,43.66666667,97.66666667,97.66666667
19.0,70.875,0.0,330.0,330.0
7.25,22.374999999999996,33.0,63.0,63.0
16.75,100.3,0.0,410.2325581395349,410.2325581395349
18.75,199.0,81.0,189.00434927470332,199.0
2.5,65.0,42.0,189.00434927470332,189.00434927470332
14.48426227011652,39.875,128.7158934890604,192.0,192.0
16.25,24.500000000000004,89.0,154.66666666666666,154.66666666666666
20.0,22.5,100.0,117.81937623869312,117.81937623869312
5.0,25.0,28.0,117.81937623869312,117.81937623869312
19.375,27.25,99.0,179.33333333333331,179.33333333333331
6.875,65.125,119.18367346938776,245.0,245.0
8.125,32.5,46.0,225.0,225.0
6.25,12.5,83.0,145.0732290673237,145.0732290673237
35.0,45.0,190.56469387755104,153.33333333333331,190.56469387755104
13.75,16.25,94.0,117.81937623869312,117.81937623869312
15.75,106.8,0.0,281.3333333,281.3333333
2.875,23.375,85.0,108.0,108.0
15.76095700009386,95.5,35.7,95.0,95.5
6.5,25.375,35.0,89.0,89.0
15.125,52.625,53.0,162.0,162.0
16.25,26.25,101.0,161.0452865463435,161.0452865463435
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
12.625,17.0,139.3877551020408,177.33333333333331,177.33333333333331
5.0,10.0,49.0,67.25419256550896,67.25419256550896
6.125,40.625,33.0,91.0,91.0
40.0,51.25,169.02714285714282,140.66666666666666,169.02714285714282
12.875,47.625,43.0,66.0,66.0
16.0,25.375,117.16326530612244,179.33333333333331,179.33333333333331
8.75,75.0,54.0,189.00434927470332,189.00434927470332
10.625,27.0,165.6530612244898,194.66666666666666,194.66666666666666
15.0,21.25,57.0,29.0,57.0
3.75,51.25,73.0,189.00434927470332,189.00434927470332
15.76095700009386,59.75,77.0,132.66666666666666,132.66666666666666
18.875,20.125000000000004,121.20408163265306,190.66666666666666,190.66666666666666
8.25,12.875,66.58563750532086,105.33333333333333,105.33333333333333
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
12.5,21.25,35.0,117.81937623869312,117.81937623869312
4.4125,21.8125,31.33,76.33,76.33
11.25,12.5,70.0,67.25419256550896,70.0
5.875,24.0,52.0,124.2,124.2
22.25,29.5,139.3877551020408,196.0,196.0
10.375,91.125,0.0,326.25,326.25
21.25,27.5,151.51020408163265,142.66666666666666,151.51020408163265
6.25,13.75,82.0,67.25419256550896,82.0
5.0,107.0,0.0,361.7526103681993,361.7526103681993
14.48426227011652,6.25,123.22448979591837,173.37836342959858,173.37836342959858
22.5,33.75,72.0,161.0452865463435,161.0452865463435
5.25,65.625,0.0,411.62790697674416,411.62790697674416
13.5,32.875,83.61982436042825,160.0,160.0
8.53489107177592,16.25,29.0,67.25419256550896,67.25419256550896
5.0,51.25,0.0,361.7526103681993,361.7526103681993
5.0,6.25,24.0,67.25419256550896,67.25419256550896
18.75,56.25,149.48979591836735,407.2093023255814,407.2093023255814
11.125,44.25,128.7158934890604,225.0,225.0
8.75,30.0,191.91836734693877,67.25419256550896,191.91836734693877
20.0,23.75,79.0,117.81937623869312,117.81937623869312
15.875,94.125,0.0,248.0,248.0
2.5,20.0,73.0,189.00434927470332,189.00434927470332
23.625,30.5,98.24450975251996,328.75,328.75
17.0,24.75,76.0,133.33333333333331,133.33333333333331
14.75,19.75,0.0,205.0,205.0
5.0,40.0,90.0,117.81937623869312,117.81937623869312
2.5,22.5,91.0,145.0732290673237,145.0732290673237
11.25,23.75,58.0,117.81937623869312,117.81937623869312
9.125,22.5,42.0,152.66666666666666,152.66666666666666
3.75,13.5,28.0,67.0,67.0
26.375,35.875,151.51020408163265,146.0,151.51020408163265
7.7749999999999995,7.9625,27.67,104.0,104.0
7.5,13.75,53.0,67.25419256550896,67.25419256550896
18.75,23.75,69.0,117.81937623869312,117.81937623869312
11.25,18.75,60.0,117.81937623869312,117.81937623869312
2.5,21.25,141.40816326530611,145.0732290673237,145.0732290673237
15.0,25.0,92.0,161.0452865463435,161.0452865463435
46.75,153.5,0.0,401.16279069767444,401.16279069767444
16.4166666625,27.5,93.0,161.0452865463435,161.0452865463435
3.625,5.625,73.749430523918,83.0,83.0
8.75,26.25,22.5,117.81937623869312,117.81937623869312
8.75,25.0,31.0,117.81937623869312,117.81937623869312
11.25,22.5,153.53061224489795,145.0732290673237,153.53061224489795
8.75,20.0,75.0,67.25419256550896,75.0
6.6000000000000005,21.2875,21.0,174.44666666666666,174.44666666666666
15.25,105.1,0.0,398.75,398.75
12.125,34.125,68.0,112.0,112.0
9.25,22.625000000000004,41.0,95.0,95.0
7.5,60.0,32.0,189.00434927470332,189.00434927470332
15.0,23.75,71.0,161.0452865463435,161.0452865463435
11.25,16.25,46.0,18.0,46.0
21.25,163.5,0.0,372.5,372.5
6.25,48.75,0.0,361.7526103681993,361.7526103681993
6.594842473350697,12.5,57.0,112.0,112.0
17.5,27.5,0.0,55.11,55.11
10.0,55.0,119.18367346938776,168.0,168.0
18.75,19.75,173.73469387755102,173.37836342959858,173.73469387755102
6.594842473350697,22.75,24.0,38.0,38.0
17.5,28.75,101.0,161.0452865463435,161.0452865463435
12.375,22.25,64.0,145.33333333333331,145.33333333333331
20.875,13.75,128.7158934890604,173.37836342959858,173.37836342959858
5.0,61.25,0.0,361.7526103681993,361.7526103681993
3.5,16.25,72.0,125.33333333333333,125.33333333333333
2.5,18.75,0.0,145.0732290673237,145.0732290673237
8.75,43.75,32.0,189.00434927470332,189.00434927470332
30.0,37.5,153.53061224489795,138.0,153.53061224489795
10.625,21.5,99.0,154.66666666666666,154.66666666666666
12.5,23.75,60.0,173.37836342959858,173.37836342959858
15.76095700009386,109.3,75.3,152.46666666666664,152.46666666666664
6.594842473350697,18.125,41.0,110.0,110.0
15.76095700009386,43.0,30.0,60.0,60.0
14.143917715348291,27.001502469003306,66.58563750532086,0.0,66.58563750532086
23.375,27.125,128.7158934890604,188.66666666666666,188.66666666666666
8.75,67.5,185.85714285714283,189.00434927470332,189.00434927470332
12.875,16.5,76.0,132.66666666666666,132.66666666666666
6.25,12.5,35.0,67.25419256550896,67.25419256550896
10.0,27.5,80.0,145.0732290673237,145.0732290673237
11.875,20.125000000000004,42.0,94.0,94.0
7.5,71.25,79.0,189.00434927470332,189.00434927470332
55.0,44.375,129.36634718323694,184.66666666666666,184.66666666666666
7.5,31.25,43.0,117.81937623869312,117.81937623869312
7.125,34.0,0.0,405.5813953488372,405.5813953488372
20.0,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
7.5,13.75,38.0,16.6,38.0
8.53489107177592,15.63292100694444,32.0,101.33333333333333,101.33333333333333
7.375,10.625,98.24450975251996,122.0,122.0
6.25,66.25,0.0,361.7526103681993,361.7526103681993
14.143917715348291,27.001502469003306,66.58563750532086,117.81937623869312,117.81937623869312
7.5,48.75,75.0,189.00434927470332,189.00434927470332
23.625,26.625,40.0,97.0,97.0
11.25,13.75,55.0,67.25419256550896,67.25419256550896
5.25,42.5,35.0,100.0,100.0
2.5,13.75,28.0,145.0732290673237,145.0732290673237
3.75,31.25,44.0,145.0732290673237,145.0732290673237
12.5,25.0,163.6326530612245,173.37836342959858,173.37836342959858
2.5,31.625,63.0,173.37836342959858,173.37836342959858
20.0,23.75,87.0,21.0,87.0
20.25,11.375,128.7158934890604,100.66666666666667,128.7158934890604
7.875,11.125,0.0,173.37836342959858,173.37836342959858
6.594842473350697,13.75,50.0,122.0,122.0
12.5,21.25,47.0,117.81937623869312,117.81937623869312
8.53489107177592,7.75,52.0,86.0,86.0
11.25,25.0,0.0,173.37836342959858,173.37836342959858
14.48426227011652,23.299495322397007,79.0,357.5,357.5
2.5,21.25,56.0,145.0732290673237,145.0732290673237
6.594842473350697,20.875,96.0,158.66666666666666,158.66666666666666
26.625,12.375,98.24450975251996,192.66666666666666,192.66666666666666
41.5,32.625,66.58563750532086,109.33333333333333,109.33333333333333
17.5,73.75,0.0,189.00434927470332,189.00434927470332
15.0,148.0,0.0,189.00434927470332,189.00434927470332
32.0,39.75,109.08163265306122,176.66666666666666,176.66666666666666
6.637499999999999,5.625,34.33,123.33333333333333,123.33333333333333
23.75,31.25,82.0,161.0452865463435,161.0452865463435
6.25,58.75,82.0,189.00434927470332,189.00434927470332
6.875,24.249999999999996,0.0,174.66666666666666,174.66666666666666
12.5,25.0,66.0,161.0452865463435,161.0452865463435
10.0,55.0,52.0,189.00434927470332,189.00434927470332
7.75,19.125,66.58563750532086,98.0,98.0
18.25,25.125000000000004,93.0,174.0,174.0
10.921590909090892,66.86143374547261,0.0,194.0,194.0
7.5,61.375,38.0,115.33333333333333,115.33333333333333
21.5,27.5,151.51020408163265,242.0,242.0
7.625,22.625000000000004,18.0,53.0,53.0
14.143917715348291,27.001502469003306,57.5,84.5,84.5
8.75,287.0,52.0,189.00434927470332,287.0
30.0,27.75,103.0204081632653,138.0,138.0
10.75,48.75,109.95040816326532,189.00434927470332,189.00434927470332
32.5,218.0,0.0,189.00434927470332,218.0
2.5,18.225,137.3673469387755,145.55333333333334,145.55333333333334
23.75,35.0,88.0,105.33333333333333,105.33333333333333
6.25,26.25,60.0,145.0732290673237,145.0732290673237
5.625,60.75,35.0,104.0,104.0
15.0,23.75,82.0,161.0452865463435,161.0452865463435
35.0,12.5,119.18367346938776,117.81937623869312,119.18367346938776
20.0,30.0,54.0,117.81937623869312,117.81937623869312
6.875,35.625,97.0,189.00434927470332,189.00434927470332
25.0,25.0,92.0,117.81937623869312,117.81937623869312
5.0,56.25,115.14285714285714,189.00434927470332,189.00434927470332
14.375,61.25,31.0,44.0,61.25
3.75,33.75,59.0,117.81937623869312,117.81937623869312
2.5,86.25,21.0,189.00434927470332,189.00434927470332
6.594842473350697,25.0,70.0,111.33333333333333,111.33333333333333
16.25,25.0,151.51020408163265,117.81937623869312,151.51020408163265
11.625,79.25,117.16326530612244,199.33333333333331,199.33333333333331
26.625,29.125,100.0,139.33333333333331,139.33333333333331
4.25,7.125,63.0,102.66666666666667,102.66666666666667
5.875,11.25,103.0204081632653,171.33333333333331,171.33333333333331
5.125,13.375,36.0,85.0,85.0
10.25,79.375,0.0,268.0,268.0
4.5,9.375,0.0,406.74418604651163,406.74418604651163
21.125,35.125,95.0,175.33333333333331,175.33333333333331
5.0,37.5,33.0,117.81937623869312,117.81937623869312
15.0,50.0,133.32653061224488,189.00434927470332,189.00434927470332
2.5,21.037499999999998,98.33,160.66666666666666,160.66666666666666
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
26.45,32.225,179.79591836734693,151.33333333333331,179.79591836734693
17.75,19.875,83.61982436042825,135.33333333333331,135.33333333333331
6.594842473350697,20.875,145.44897959183675,180.0,180.0
16.25,25.0,57.0,117.81937623869312,117.81937623869312
3.5,68.0,95.0,268.0,268.0
10.5,30.5,80.0,133.33333333333331,133.33333333333331
31.375,38.375,20.0,56.0,56.0
6.75,27.625,0.0,420.69767441860466,420.69767441860466
5.71875,7.4375,0.0,418.37209302325584,418.37209302325584
2.5,9.625,61.212765957446805,205.0,205.0
64.375,15.75,37.0,100.0,100.0
16.0,68.375,105.04081632653062,190.66666666666666,190.66666666666666
21.25,43.75,100.0,161.0452865463435,161.0452865463435
18.375,19.25,73.0,173.37836342959858,173.37836342959858
8.75,33.75,25.0,189.00434927470332,189.00434927470332
10.125,16.5,83.61982436042825,122.66666666666666,122.66666666666666
5.0,12.5,73.0,67.25419256550896,73.0
2.5,13.4375,100.0,143.55555553333335,143.55555553333335
6.875,22.75,0.0,203.0,203.0
27.125,23.875000000000004,103.0204081632653,144.0,144.0
5.0,21.25,34.0,117.81937623869312,117.81937623869312
9.625,66.5,55.33333333,124.0,124.0
11.5,20.125000000000004,125.24489795918367,159.33333333333331,159.33333333333331
5.5,49.00000000000001,33.0,89.0,89.0
9.25,13.75,128.7158934890604,201.0,201.0
18.75,26.25,125.24489795918367,117.81937623869312,125.24489795918367
13.75,18.75,66.0,161.0452865463435,161.0452865463435
7.5,78.75,0.0,189.00434927470332,189.00434927470332
15.76095700009386,51.5,187.87755102040813,219.0,219.0
2.5,28.75,29.0,189.00434927470332,189.00434927470332
37.5,52.5,178.4422448979592,156.66666666666666,178.4422448979592
12.0,36.5,57.0,218.0,218.0
13.625,90.625,64.66666667,144.88888886666666,144.88888886666666
3.75,27.5,43.0,145.0732290673237,145.0732290673237
16.25,27.5,82.0,161.0452865463435,161.0452865463435
30.0,41.25,139.3877551020408,161.0452865463435,161.0452865463435
13.5,44.25,169.69387755102042,172.66666666666666,172.66666666666666
16.4791666625,33.7708333375,0.0,351.25,351.25
11.25,34.375,181.81632653061223,183.33333333333331,183.33333333333331
11.625,49.25,98.24450975251996,292.0,292.0
21.375,22.000000000000004,200.0,252.0,252.0
19.625,68.5,65.0,140.0,140.0
10.5,73.75,161.6122448979592,166.0,166.0
10.921590909090892,66.86143374547261,88.5,361.7526103681993,361.7526103681993
6.25,77.75,181.81632653061223,227.0,227.0
11.25,40.0,92.0,117.81937623869312,117.81937623869312
27.5,32.5,84.0,161.0452865463435,161.0452865463435
8.75,15.0,67.0,27.3,67.0
28.75,33.75,73.0,117.81937623869312,117.81937623869312
2.5,26.25,161.6122448979592,145.0732290673237,161.6122448979592
16.25,27.5,50.0,117.81937623869312,117.81937623869312
15.0,21.25,89.0,161.0452865463435,161.0452865463435
9.5,27.0,70.0,208.0,208.0
8.75,27.5,46.0,117.81937623869312,117.81937623869312
13.75,25.0,37.0,117.81937623869312,117.81937623869312
12.5,23.75,0.0,427.2093023255814,427.2093023255814
7.375,7.0,64.0,129.33333333333334,129.33333333333334
25.0,43.75,0.0,161.0452865463435,161.0452865463435
2.5,16.625,46.0,92.0,92.0
23.75,27.5,107.06122448979592,161.0452865463435,161.0452865463435
14.125,20.625,95.0,148.0,148.0
5.0,11.25,56.0,67.25419256550896,67.25419256550896
20.0,33.75,52.0,173.37836342959858,173.37836342959858
18.75,36.25,82.0,117.81937623869312,117.81937623869312
19.75,124.5,0.0,162.0,162.0
16.625,22.125,71.0,152.0,152.0
16.625,31.625,187.87755102040813,323.75,323.75
3.75,48.75,82.0,189.00434927470332,189.00434927470332
25.375,47.625,0.0,353.75,353.75
21.25,15.0,96.0,117.81937623869312,117.81937623869312
6.594842473350697,19.125,85.0,173.33333333333331,173.33333333333331
9.375,18.25,0.0,356.25,356.25
5.0,43.75,97.0,361.7526103681993,361.7526103681993
8.75,25.0,189.89795918367346,145.0732290673237,189.89795918367346
10.0,25.0,72.0,145.0732290673237,145.0732290673237
4.625,7.75,0.0,418.6046511627907,418.6046511627907
7.5,10.9375,16.67,90.0,90.0
8.75,16.25,45.0,21.0,45.0
5.75,12.625,36.0,65.0,65.0
2.5,37.6041666625,63.0,106.88888886666666,106.88888886666666
13.25,83.625,0.0,438.37209302325584,438.37209302325584
46.625,54.5,83.61982436042825,145.0732290673237,145.0732290673237
17.0,22.000000000000004,141.40816326530611,261.0,261.0
82.5,3.75,24.0,189.00434927470332,189.00434927470332
11.75,25.25,63.0,150.0,150.0
16.25,25.0,75.0,117.81937623869312,117.81937623869312
35.25,19.625,121.20408163265306,146.66666666666666,146.66666666666666
7.25,17.875,90.0,156.66666666666666,156.66666666666666
27.75,43.0,129.36634718323694,382.5,382.5
14.48426227011652,23.299495322397007,95.0,173.37836342959858,173.37836342959858
6.25,107.0,129.28571428571428,194.66666666666666,194.66666666666666
42.5,47.5,197.9795918367347,277.0,277.0
6.594842473350697,21.12445970562662,83.61982436042825,289.0,289.0
14.48426227011652,23.299495322397007,71.0,113.33333333333333,113.33333333333333
18.25,129.3,0.0,460.2325581395349,460.2325581395349
2.5,13.75,80.0,145.0732290673237,145.0732290673237
10.0,78.75,0.0,189.00434927470332,189.00434927470332
6.594842473350697,17.0,56.0,99.0,99.0
14.25,26.75,0.0,327.5,327.5
5.0,70.0,0.0,361.7526103681993,361.7526103681993
23.625,36.4375,0.0,254.0,254.0
2.5,57.875,0.0,173.37836342959858,173.37836342959858
5.5,45.25000000000001,36.0,93.66666667,93.66666667
16.25,98.75,0.0,189.00434927470332,189.00434927470332
23.125,40.87500000000001,0.0,326.25,326.25
2.5,13.75,82.0,145.0732290673237,145.0732290673237
4.375,8.125,0.0,408.37209302325584,408.37209302325584
25.0,28.75,89.0,117.81937623869312,117.81937623869312
28.25,34.875,141.40816326530611,152.0,152.0
5.0,45.625,0.0,380.0,380.0
2.5,33.75,0.0,145.0732290673237,145.0732290673237
10.25,18.375,82.0,198.66666666666666,198.66666666666666
3.0,58.375,85.0,283.0,283.0
5.5,13.125,86.0,138.0,138.0
7.375,35.0,131.30612244897958,202.0,202.0
10.0,27.5,63.0,117.81937623869312,117.81937623869312
5.375,52.25,22.0,75.0,75.0
7.5,12.5,34.0,18.7,34.0
9.5,6.875,128.7158934890604,173.37836342959858,173.37836342959858
7.75,21.375000000000004,129.36634718323694,50.0,129.36634718323694
9.125,20.499999999999996,0.0,238.0,238.0
20.75,53.9875,190.56469387755104,161.33333333333331,190.56469387755104
15.0,22.5,94.0,161.0452865463435,161.0452865463435
26.25,37.125,0.0,361.7526103681993,361.7526103681993
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
20.0,33.75,66.0,173.37836342959858,173.37836342959858
3.525,15.15,102.35367346938776,168.22,168.22
12.125,22.5,83.61982436042825,122.66666666666666,122.66666666666666
0.0,0.0,0.0,0.0,0.0
5.0,55.0,0.0,361.7526103681993,361.7526103681993
13.625,21.375000000000004,117.16326530612244,173.37836342959858,173.37836342959858
31.375,17.625,66.58563750532086,117.81937623869312,117.81937623869312
17.5,83.75,0.0,189.00434927470332,189.00434927470332
32.75,38.0,83.0,288.0,288.0
3.75,38.75,68.0,145.0732290673237,145.0732290673237
18.75,20.0,31.0,117.81937623869312,117.81937623869312
27.125,33.125,163.6326530612245,161.33333333333331,163.6326530612245
16.625,35.25,0.0,173.37836342959858,173.37836342959858
11.75,20.375,189.89795918367346,174.0,189.89795918367346
6.25,12.5,31.0,16.3,31.0
6.25,45.99999999999999,81.0,156.0,156.0
6.5,63.75,49.0,116.0,116.0
8.75,73.75,119.18367346938776,189.00434927470332,189.00434927470332
15.25,20.499999999999996,165.6530612244898,171.33333333333331,171.33333333333331
6.75,13.75,44.0,77.0,77.0
14.48426227011652,23.299495322397007,89.0,173.37836342959858,173.37836342959858
3.625,26.75,72.0,116.0,116.0
7.5,166.0,43.0,189.00434927470332,189.00434927470332
11.25,27.5,167.6734693877551,145.0732290673237,167.6734693877551
19.75,20.25,0.0,262.0,262.0
2.5,18.3541666625,52.0,105.33333333333333,105.33333333333333
21.25,27.5,177.77551020408163,117.81937623869312,177.77551020408163
11.5,84.0,73.33333333,160.88888886666666,160.88888886666666
20.820428328144587,30.082038534895588,109.08163265306122,166.0,166.0
2.9749999999999996,19.0875,62.67,146.0,146.0
19.25,20.0,149.48979591836735,202.0,202.0
5.0,28.75,54.0,145.0732290673237,145.0732290673237
34.625,43.49999999999999,121.20408163265306,136.66666666666666,136.66666666666666
21.25,27.5,58.0,173.37836342959858,173.37836342959858
3.75,33.75,70.0,189.00434927470332,189.00434927470332
8.75,20.0,98.0,145.0732290673237,145.0732290673237
4.25,13.75,0.0,223.0,223.0
10.921590909090892,66.86143374547261,0.0,275.0,275.0
15.0,68.75,92.0,189.00434927470332,189.00434927470332
24.375,15.25,60.0,101.33333333333333,101.33333333333333
5.625,70.0,33.0,88.0,88.0
5.0,62.5,0.0,361.7526103681993,361.7526103681993
9.125,23.624999999999996,73.749430523918,45.0,73.749430523918
21.25,28.75,89.0,161.0452865463435,161.0452865463435
